Canis lupus,pes length,767
Canis lupus,tail length,813
Canis mesomelas,body length,15
Canis mesomelas,body mass,5
Canis mesomelas,ear length to notch,7
Canis mesomelas,pes length,7
Canis mesomelas,tail length,8
Canis rufus,body length,8
Canis rufus,body mass,2
Canis rufus,ear length to notch,3
Canis rufus,pes length,4
Canis rufus,tail length,4
Cannomys badius,body length,1
Cannomys badius,ear length to notch,1
Cannomys badius,pes length,1
Cannomys badius,tail length,1
Caperea marginata,body length,1
Capra,body length,14
Capra aegagrus,body length,1
Capra aegagrus,body mass,1
Capra aegagrus,ear length to notch,1
Capra aegagrus,pes length,1
Capra aegagrus,tail length,1
Capra falconeri,body length,1
Capra hircus,body length,15
Capra hircus,body mass,4
Capra hircus,ear length to notch,4
Capra hircus,pes length,4
Capra hircus,tail length,4
Capra ibex,body length,10
Capra ibex,body mass,1
Capra ibex,ear length to notch,2
Capra ibex,pes length,2
Capra ibex,tail length,2
Capra nubiana,body length,3
Capra nubiana,body mass,2
Capra nubiana,ear length to notch,1
Capra nubiana,pes length,1
Capra nubiana,tail length,1
Capra pyrenaica,body length,1
Capra siberica,body length,1
Capreolus Gray,body length,1
Capreolus capreolus,body length,44
Capreolus capreolus,body mass,1
Capreolus capreolus,pes length,1
Capricornis cris,body length,1
Capricornis cris,body mass,1
Capricornis cris,ear length to notch,1
Capricornis cris,pes length,1
Capricornis cris,tail length,1
Capricornis sumatrensis,body length,1
Caprinae,body length,2
Capromeryx furcifer,ear length to notch,4
Capromys,body length,3
Capromys,ear length to notch,1
Capromys,pes length,1
Capromys,tail length,1
Capromys nana,body length,1
Capromys nana,ear length to notch,1
Capromys nana,pes length,1
Capromys nana,tail length,1
Capromys pilorides,body length,21
Capromys pilorides,body mass,2
Capromys pilorides,ear length to notch,17
Capromys pilorides,pes length,17
Capromys pilorides,tail length,17
Caracal caracal,body length,10
Caracal caracal,body mass,5
Caracal caracal,ear length to notch,5
Caracal caracal,pes length,5
Caracal caracal,tail length,5
Cardiocranius paradoxus,body length,20
Cardiocranius paradoxus,body mass,20
Cardiocranius paradoxus,ear length to notch,20
Cardiocranius paradoxus,pes length,20
Cardiocranius paradoxus,tail length,20
Carlito syrichta,body length,3
Carnivora,body length,6
Carnivora Bowditch,body length,1
Carterodon Waterhouse,body length,1
Castor,body length,2
Castor,body mass,1
Castor,ear length to notch,1
Castor,tail length,1
Castor Canadensis,body length,1
Castor canadensis,body length,943
Castor canadensis,body mass,631
Castor canadensis,ear length to notch,699
Castor canadensis,pes length,801
Castor canadensis,tail length,844
Castor fiber,body length,11
Catagonus wagneri,body length,48
Catagonus wagneri,body mass,41
Catagonus wagneri,ear length to notch,58
Catagonus wagneri,pes length,1
Catagonus wagneri,tail length,49
Catopuma temminckii,body length,3
Catopuma temminckii,ear length to notch,1
Catopuma temminckii,pes length,1
Catopuma temminckii,tail length,1
Cavia,body length,13
Cavia,body mass,4
Cavia,ear length to notch,4
Cavia,pes length,2
Cavia,tail length,2
Cavia Pallas,body length,1
Cavia aperea,body length,54
Cavia aperea,body mass,9
Cavia aperea,ear length to notch,10
Cavia aperea,pes length,10
Cavia aperea,tail length,4
Cavia pamparum,body length,1
Cavia porcellus,body length,43
Cavia porcellus,body mass,26
Cavia porcellus,ear length to notch,33
Cavia porcellus,pes length,36
Cavia porcellus,tail length,20
Cavia tschudi,body length,1
Cavia tschudi,body mass,1
Cavia tschudi,ear length to notch,1
Cavia tschudi,pes length,1
Cavia tschudi,tail length,1
Cavia tschudii,body length,5
Cavia tschudii,body mass,4
Cavia tschudii,ear length to notch,4
Cavia tschudii,pes length,3
Cavia tschudii,tail length,3
Caviella australis,body length,1
Caviella australis,pes length,1
Cebidae,body length,3
Cebidae,ear length to notch,1
Cebidae,tail length,1
Cebuella pygmaea,body length,2
Cebuella pygmaea,pes length,1
Cebus,body length,6
Cebus,body mass,1
Cebus,ear length to notch,1
Cebus,pes length,1
Cebus,tail length,1
Cebus albifrons,body length,10
Cebus albifrons,ear length to notch,4
Cebus albifrons,pes length,5
Cebus albifrons,tail length,5
Cebus apella,body length,33
Cebus apella,body mass,10
Cebus apella,ear length to notch,12
Cebus apella,pes length,12
Cebus apella,tail length,12
Cebus capucinus,body length,26
Cebus capucinus,body mass,2
Cebus capucinus,ear length to notch,9
Cebus capucinus,pes length,13
Cebus capucinus,tail length,19
Cebus olivaceus,body length,7
Cebus olivaceus,ear length to notch,1
Cebus olivaceus,pes length,1
Cebus olivaceus,tail length,1
Centetodon chadronensis,body length,1
Cephalopachus bancanus,body length,2
Cephalophus,body length,3
Cephalophus adersi,body length,1
Cephalophus caerulus,body length,1
Cephalophus caerulus,ear length to notch,1
Cephalophus caerulus,pes length,1
Cephalophus callipygus,body length,1
Cephalophus dix,body length,2
Cephalophus dix,pes length,2
Cephalophus dix,tail length,2
Cephalophus dorsalis,body length,7
Cephalophus leucogaster,body length,9
Cephalophus leucogaster,tail length,1
Cephalophus maxwelli,body length,1
Cephalophus monticola,body length,5
Cephalophus natalensis,body length,7
Cephalophus niger,body length,2
Cephalophus niger,ear length to notch,1
Cephalophus niger,pes length,1
Cephalophus niger,tail length,1
Cephalophus nigrifrons,body length,1
Cephalophus rufilatus,body length,3
Cephalophus rufilatus,body mass,1
Cephalophus rufilatus,ear length to notch,3
Cephalophus rufilatus,pes length,3
Cephalophus rufilatus,tail length,3
Cephalophus silvicultor,body length,2
Cephalophus weynsi,body length,2
Cephalophus zebra,body length,1
Cephalophus zebra,ear length to notch,1
Cephalophus zebra,pes length,1
Cephalophus zebra,tail length,1
Cephalorhynchus commersonii,body length,1
Cephalorhynchus commersonii,body mass,4
Cephalorhynchus heavisidii,body length,1
Cephalorhynchus heavisidii,ear length to notch,1
Ceratotherium simum,body length,44
Ceratotherium simum,body mass,1
Cercartetus caudatus,body length,3
Cercartetus concinnus,body length,10
Cercartetus lepidus,body length,5
Cercartetus lepidus,body mass,1
Cercartetus nanus,body length,2
Cercartetus nanus,ear length to notch,1
Cercartetus nanus,tail length,1
Cercocebus,body length,2
Cercocebus albigena,body mass,1
Cercocebus torquatus,body length,3
Cercocebus torquatus,ear length to notch,3
Cercocebus torquatus,pes length,3
Cercocebus torquatus,tail length,3
Cercopithecidae,body length,1
Cercopithecidae Gray,body length,1
Cercopithecoides Mollett,body length,1
Cercopithecus,body length,16
Cercopithecus,ear length to notch,1
Cercopithecus,pes length,1
Cercopithecus,tail length,1
Cercopithecus Linnaeus,,body length,1
Cercopithecus Linnaeus,,ear length to notch,1
Cercopithecus Linnaeus,,pes length,1
Cercopithecus Linnaeus,,tail length,1
Cercopithecus aethiops,body length,11
Cercopithecus aethiops,body mass,1
Cercopithecus aethiops,ear length to notch,3
Cercopithecus aethiops,pes length,3
Cercopithecus aethiops,tail length,3
Cercopithecus albogularis,body length,2
Cercopithecus albogularis,ear length to notch,1
Cercopithecus albogularis,pes length,1
Cercopithecus albogularis,tail length,2
Cercopithecus ascanius,body length,1
Cercopithecus campbelli,body length,3
Cercopithecus cephus,body length,6
Cercopithecus cephus,ear length to notch,4
Cercopithecus cephus,pes length,4
Cercopithecus cephus,tail length,5
Cercopithecus diana,body length,4
Cercopithecus diana,body mass,1
Cercopithecus diana,ear length to notch,3
Cercopithecus diana,pes length,3
Cercopithecus diana,tail length,3
Cercopithecus hamlyni,body length,2
Cercopithecus mitis,body length,7
Cercopithecus mitis,body mass,1
Cercopithecus mitis,ear length to notch,3
Cercopithecus mitis,pes length,3
Cercopithecus mitis,tail length,4
Cercopithecus mona,body length,2
Cercopithecus mona,ear length to notch,1
Cercopithecus mona,pes length,1
Cercopithecus mona,tail length,1
Cercopithecus neglectus,body length,2
Cercopithecus neglectus,body mass,1
Cercopithecus neglectus,ear length to notch,2
Cercopithecus neglectus,pes length,2
Cercopithecus neglectus,tail length,2
Cercopithecus nictitans,body length,6
Cercopithecus nictitans,ear length to notch,6
Cercopithecus nictitans,pes length,6
Cercopithecus nictitans,tail length,6
Cercopithecus sabaeus,body length,1
Cercopithecus talapoin,body length,2
Cercopithecus talapoin,body mass,2
Cercopithecus talapoin,ear length to notch,2
Cercopithecus talapoin,pes length,2
Cercopithecus talapoin,tail length,2
Cercopithecus wolfi,body length,1
Cercopithecus wolfi,ear length to notch,1
Cercopithecus wolfi,pes length,1
Cercopithecus wolfi,tail length,1
Cerdocyon,body length,8
Cerdocyon,body mass,8
Cerdocyon,tail length,8
Cerdocyon thous,body length,38
Cerdocyon thous,body mass,15
Cerdocyon thous,ear length to notch,25
Cerdocyon thous,pes length,13
Cerdocyon thous,tail length,35
Cerecopithecus talapoin,pes length,1
Cerecopithecus talapoin,tail length,1
Cerradomys,body length,3
Cerradomys,body mass,3
Cerradomys,ear length to notch,3
Cerradomys,pes length,3
Cerradomys,tail length,3
Cerradomys subflavus,body length,18
Cerradomys subflavus,body mass,16
Cerradomys subflavus,ear length to notch,18
Cerradomys subflavus,pes length,16
Cerradomys subflavus,tail length,18
Cervavitus Chomenko,body length,1
Cervidae,body length,98
Cervidae Gray,body mass,1
Cervus,body length,10
Cervus,pes length,2
Cervus,tail length,2
Cervus Linnaeus,body length,6
Cervus canadensis,body length,3
Cervus canadensis,body mass,3
Cervus canadensis,ear length to notch,2
Cervus canadensis,pes length,2
Cervus canadensis,tail length,1
Cervus elaphus,body length,43
Cervus elaphus,body mass,14
Cervus elaphus,ear length to notch,18
Cervus elaphus,pes length,13
Cervus elaphus,tail length,15
Cervus eldi,body length,1
Cervus eldii,body length,1
Cervus elephas,body length,2
Cervus mariannus,body length,2
Cervus nippon,body length,5
Cervus nippon,body mass,1
Cervus nippon,ear length to notch,4
Cervus nippon,pes length,2
Cervus nippon,tail length,2
Cervus schomburgki,body length,1
Cervus unicolor,body length,4
Cetacea,body length,10
Cetacea,body mass,1
Cetacea,tail length,3
Chaetodipus,body length,146
Chaetodipus,body mass,74
Chaetodipus,ear length to notch,131
Chaetodipus,pes length,151
Chaetodipus,tail length,150
Chaetodipus amplus,body length,2
Chaetodipus amplus,ear length to notch,2
Chaetodipus amplus,pes length,2
Chaetodipus amplus,tail length,2
Chaetodipus arenarius,body length,154
Chaetodipus arenarius,body mass,133
Chaetodipus arenarius,ear length to notch,53
Chaetodipus arenarius,pes length,53
Chaetodipus arenarius,tail length,154
Chaetodipus artus,body length,67
Chaetodipus artus,body mass,21
Chaetodipus artus,ear length to notch,52
Chaetodipus artus,pes length,52
Chaetodipus artus,tail length,67
Chaetodipus baileyi,body length,1305
Chaetodipus baileyi,body mass,1011
Chaetodipus baileyi,ear length to notch,894
Chaetodipus baileyi,pes length,1004
Chaetodipus baileyi,tail length,1305
Chaetodipus californicus,body length,372
Chaetodipus californicus,body mass,160
Chaetodipus californicus,ear length to notch,324
Chaetodipus californicus,pes length,349
Chaetodipus californicus,tail length,356
Chaetodipus dalquesti,body length,29
Chaetodipus dalquesti,body mass,29
Chaetodipus dalquesti,ear length to notch,27
Chaetodipus dalquesti,pes length,27
Chaetodipus dalquesti,tail length,29
Chaetodipus eremicus,body length,186
Chaetodipus eremicus,body mass,162
Chaetodipus eremicus,ear length to notch,183
Chaetodipus eremicus,pes length,198
Chaetodipus eremicus,tail length,186
Chaetodipus fallax,body length,465
Chaetodipus fallax,body mass,157
Chaetodipus fallax,ear length to notch,436
Chaetodipus fallax,pes length,445
Chaetodipus fallax,tail length,466
Chaetodipus formosus,body length,2064
Chaetodipus formosus,body mass,831
Chaetodipus formosus,ear length to notch,2036
Chaetodipus formosus,pes length,2060
Chaetodipus formosus,tail length,2087
Chaetodipus goldmani,body length,276
Chaetodipus goldmani,body mass,139
Chaetodipus goldmani,ear length to notch,265
Chaetodipus goldmani,pes length,265
Chaetodipus goldmani,tail length,276
Chaetodipus hidus,body length,1036
Chaetodipus hidus,body mass,571
Chaetodipus hidus,ear length to notch,953
Chaetodipus hidus,pes length,1006
Chaetodipus hidus,tail length,1037
Chaetodipus intermedius,body length,1288
Chaetodipus intermedius,body mass,935
Chaetodipus intermedius,ear length to notch,738
Chaetodipus intermedius,pes length,767
Chaetodipus intermedius,tail length,1291
Chaetodipus lineatus,body length,5
Chaetodipus lineatus,ear length to notch,5
Chaetodipus lineatus,pes length,5
Chaetodipus lineatus,tail length,5
Chaetodipus natus,body length,572
Chaetodipus natus,body mass,295
Chaetodipus natus,ear length to notch,437
Chaetodipus natus,pes length,446
Chaetodipus natus,tail length,577
Chaetodipus nelsoni,body length,600
Chaetodipus nelsoni,body mass,203
Chaetodipus nelsoni,ear length to notch,591
Chaetodipus nelsoni,pes length,597
Chaetodipus nelsoni,tail length,602
Chaetodipus penicillatus,body length,1644
Chaetodipus penicillatus,body mass,927
Chaetodipus penicillatus,ear length to notch,1064
Chaetodipus penicillatus,pes length,1283
Chaetodipus penicillatus,tail length,1673
Chaetodipus pennicillatus,body length,2
Chaetodipus pennicillatus,ear length to notch,2
Chaetodipus pennicillatus,pes length,2
Chaetodipus pennicillatus,tail length,2
Chaetodipus pernix,body length,93
Chaetodipus pernix,body mass,54
Chaetodipus pernix,ear length to notch,65
Chaetodipus pernix,pes length,65
Chaetodipus pernix,tail length,94
Chaetodipus rudinoris,body length,68
Chaetodipus rudinoris,body mass,68
Chaetodipus rudinoris,ear length to notch,68
Chaetodipus rudinoris,pes length,68
Chaetodipus rudinoris,tail length,68
Chaetophractus,body length,1
Chaetophractus,body mass,1
Chaetophractus,ear length to notch,1
Chaetophractus,pes length,1
Chaetophractus,tail length,1
Chaetophractus vellerosus,body length,7
Chaetophractus vellerosus,body mass,4
Chaetophractus vellerosus,ear length to notch,5
Chaetophractus vellerosus,pes length,1
Chaetophractus vellerosus,tail length,5
Chaetophractus villosus,body length,4
Chaetophractus villosus,body mass,3
Chaetophractus villosus,ear length to notch,4
Chaetophractus villosus,pes length,3
Chaetophractus villosus,tail length,4
Chainodus intercedens,body length,1
Chasmaporthetes Hay,body length,1
Cheirogaleidae,body length,4
Cheirogaleus major,body length,2
Cheirogaleus medius,body length,2
Cheirogaleus smithii,body length,1
Chelemys macronyx,body length,32
Chelemys macronyx,body mass,30
Chelemys macronyx,ear length to notch,31
Chelemys macronyx,pes length,32
Chelemys macronyx,tail length,32
Chimarrogale Anderson,body length,1
Chimarrogale himalayica,body length,1
Chimarrogale himalayica,body mass,1
Chimarrogale himalayica,ear length to notch,1
Chimarrogale himalayica,pes length,1
Chimarrogale himalayica,tail length,1
Chinchilla,body length,6
Chinchilla,body mass,2
Chinchilla,ear length to notch,2
Chinchilla,pes length,3
Chinchilla,tail length,4
Chinchilla chinchilla,body length,3
Chinchilla chinchilla,pes length,3
Chinchilla chinchilla,tail length,3
Chinchilla lanigera,body length,41
Chinchilla lanigera,body mass,24
Chinchilla lanigera,ear length to notch,32
Chinchilla lanigera,pes length,39
Chinchilla lanigera,tail length,40
Chinchilla laniqera,body length,1
Chinchilla laniqera,ear length to notch,1
Chinchilla laniqera,pes length,1
Chinchilla laniqera,tail length,1
Chinchillidae,body length,1
Chinchillula sahamae,tail length,1
Chionomys nivalis,body length,23
Chionomys nivalis,body mass,1
Chionomys nivalis,ear length to notch,22
Chionomys nivalis,pes length,20
Chionomys nivalis,tail length,22
Chiromyoides caesor,body length,1
Chiromyoides major,body length,1
Chironectes minimus,body length,13
Chironectes minimus,body mass,1
Chironectes minimus,ear length to notch,7
Chironectes minimus,pes length,7
Chironectes minimus,tail length,9
Chiropodomys,body length,8
Chiropodomys,body mass,11
Chiropodomys,ear length to notch,7
Chiropodomys,pes length,9
Chiropodomys,tail length,11
Chiropodomys Peters,body length,1
Chiropodomys gliroides,body length,3
Chiropodomys gliroides,body mass,1
Chiropodomys gliroides,ear length to notch,1
Chiropodomys gliroides,pes length,1
Chiropodomys gliroides,tail length,1
Chiropotes satanas,body length,1
Chiruromys,body length,1
Chiruromys,body mass,1
Chiruromys,ear length to notch,1
Chiruromys,pes length,1
Chiruromys,tail length,1
Chiruromys forbesi,body length,2
Chiruromys vates,body length,1
Chiruromys vates,body mass,1
Chiruromys vates,ear length to notch,1
Chiruromys vates,pes length,1
Chiruromys vates,tail length,1
Chlamyphorus,body length,1
Chlamyphorus retusus,body length,1
Chlamyphorus truncatus,body length,2
Chlorocebus,body length,2
Chlorocebus aethiops,body mass,4
Chlorocebus pygerythrus,body length,1
Chlorocebus sabaeus,body length,1
Chlorotalpa duthieae,body length,2
Chodsigoa caovansunga,body length,9
Chodsigoa parca,body length,6
Choeropsis liberiensis,body length,2
Choeropsis liberiensis,body mass,2
Choeropsis liberiensis,ear length to notch,2
Choeropsis liberiensis,pes length,2
Choeropsis liberiensis,tail length,2
Choloepus,body length,4
Choloepus,ear length to notch,2
Choloepus,pes length,3
Choloepus,tail length,2
Choloepus didactylus,body length,10
Choloepus didactylus,body mass,2
Choloepus didactylus,ear length to notch,7
Choloepus didactylus,pes length,7
Choloepus didactylus,tail length,4
Choloepus hoffmanni,body length,26
Choloepus hoffmanni,body mass,5
Choloepus hoffmanni,ear length to notch,12
Choloepus hoffmanni,pes length,20
Choloepus hoffmanni,tail length,6
Chroeomys andinus,body length,3
Chroeomys andinus,body mass,3
Chroeomys andinus,ear length to notch,3
Chroeomys andinus,pes length,3
Chroeomys andinus,tail length,3
Chroeomys jelskii,body length,6
Chroeomys jelskii,body mass,6
Chroeomys jelskii,ear length to notch,6
Chroeomys jelskii,pes length,6
Chroeomys jelskii,tail length,6
Chrotomys mindorensis,body length,5
Chrotomys mindorensis,body mass,5
Chrotomys mindorensis,ear length to notch,5
Chrotomys mindorensis,pes length,5
Chrotomys mindorensis,tail length,5
Chrotomys whiteheadi,body length,2
Chrotomys whiteheadi,body mass,2
Chrotomys whiteheadi,ear length to notch,2
Chrotomys whiteheadi,pes length,2
Chrotomys whiteheadi,tail length,2
Chrysochloris,tail length,2
Chrysochloris asiatica,body length,17
Chrysochloris asiatica,body mass,13
Chrysochloris asiatica,pes length,15
Chrysochloris stuhlmanni,body length,2
Chrysocyon brachyurus,body length,8
Chrysocyon brachyurus,body mass,3
Chrysocyon brachyurus,ear length to notch,6
Chrysocyon brachyurus,pes length,7
Chrysocyon brachyurus,tail length,8
Citellus,body length,16
Citellus,body mass,15
Citellus,ear length to notch,15
Citellus,pes length,15
Citellus,tail length,15
Citellus beecheyi,body length,35
Citellus beecheyi,ear length to notch,23
Citellus beecheyi,pes length,26
Citellus beecheyi,tail length,35
Citellus columbianus,body length,4
Citellus columbianus,pes length,2
Citellus columbianus,tail length,2
Citellus franklini,body length,5
Citellus franklini,ear length to notch,1
Citellus franklini,pes length,4
Citellus franklini,tail length,4
Citellus lateralis,body length,25
Citellus lateralis,ear length to notch,14
Citellus lateralis,pes length,24
Citellus lateralis,tail length,25
Citellus losoma,body length,3
Citellus losoma,pes length,3
Citellus losoma,tail length,3
Citellus mexicanus,body length,1
Citellus mexicanus,pes length,1
Citellus mexicanus,tail length,1
Citellus richardsoni,body length,15
Citellus richardsoni,body mass,1
Citellus richardsoni,ear length to notch,11
Citellus richardsoni,pes length,4
Citellus richardsoni,tail length,15
Citellus tereticaudus,body length,11
Citellus tereticaudus,pes length,11
Citellus tereticaudus,tail length,11
Citellus tridecemlineatus,body length,25
Citellus tridecemlineatus,body mass,4
Citellus tridecemlineatus,ear length to notch,15
Citellus tridecemlineatus,pes length,22
Citellus tridecemlineatus,tail length,23
Citellus variegatus,body length,9
Citellus variegatus,ear length to notch,2
Citellus variegatus,pes length,4
Citellus variegatus,tail length,9
Civettictis civetta,body length,9
Civettictis civetta,body mass,3
Civettictis civetta,ear length to notch,5
Civettictis civetta,pes length,5
Civettictis civetta,tail length,5
Claviglis johnstoni,body length,2
Claviglis johnstoni,ear length to notch,2
Claviglis johnstoni,pes length,2
Claviglis johnstoni,tail length,2
Clethrionomys,body length,31
Clethrionomys,body mass,13
Clethrionomys,ear length to notch,4
Clethrionomys,pes length,28
Clethrionomys,tail length,28
Clethrionomys alascensis,body length,17
Clethrionomys alascensis,tail length,6
Clethrionomys californicus,body length,526
Clethrionomys californicus,body mass,512
Clethrionomys californicus,ear length to notch,508
Clethrionomys californicus,pes length,523
Clethrionomys californicus,tail length,526
Clethrionomys gapperi,body length,4596
Clethrionomys gapperi,body mass,2812
Clethrionomys gapperi,ear length to notch,3777
Clethrionomys gapperi,pes length,3908
Clethrionomys gapperi,tail length,4598
Clethrionomys glareolus,body length,32
Clethrionomys glareolus,body mass,26
Clethrionomys glareolus,ear length to notch,27
Clethrionomys glareolus,pes length,27
Clethrionomys glareolus,tail length,30
Clethrionomys rufocanus,body length,44
Clethrionomys rufocanus,body mass,11
Clethrionomys rufocanus,ear length to notch,32
Clethrionomys rufocanus,pes length,30
Clethrionomys rufocanus,tail length,33
Clethrionomys rutilus,body length,950
Clethrionomys rutilus,body mass,823
Clethrionomys rutilus,ear length to notch,847
Clethrionomys rutilus,pes length,932
Clethrionomys rutilus,tail length,940
Clyomys Thomas,body length,1
Clyomys laticeps,body length,2
Clyomys laticeps,body mass,1
Clyomys laticeps,ear length to notch,2
Clyomys laticeps,pes length,2
Clyomys laticeps,tail length,2
Coendou bicolor,body length,4
Coendou bicolor,body mass,2
Coendou bicolor,ear length to notch,1
Coendou bicolor,pes length,2
Coendou bicolor,tail length,2
Coendou ichillus,body length,1
Coendou ichillus,body mass,1
Coendou ichillus,ear length to notch,1
Coendou ichillus,pes length,1
Coendou ichillus,tail length,1
Coendou melanurus,body length,1
Coendou mexicanus,ear length to notch,1
Coendou mexicanus,pes length,1
Coendou mexicanus,tail length,1
Coendou nosus,body length,1
Coendou nosus,ear length to notch,1
Coendou prehensilis,body length,18
Coendou prehensilis,ear length to notch,9
Coendou prehensilis,pes length,10
Coendou prehensilis,tail length,10
Coendou rothschildi,body length,1
Coendou rothschildi,ear length to notch,1
Coendou rothschildi,pes length,1
Coendou rothschildi,tail length,1
Colobus,body length,1
Colobus,body mass,1
Colobus,ear length to notch,1
Colobus,pes length,1
Colobus,tail length,1
Colobus angolensis,body length,10
Colobus angolensis,ear length to notch,9
Colobus angolensis,pes length,9
Colobus angolensis,tail length,9
Colobus badius,body length,1
Colobus badius,ear length to notch,1
Colobus badius,pes length,1
Colobus badius,tail length,1
Colobus guereza,body length,20
Colobus guereza,body mass,4
Colobus guereza,ear length to notch,14
Colobus guereza,pes length,14
Colobus guereza,tail length,14
Colobus polykomos,body length,3
Colobus polykomos,body mass,1
Colobus polykomos,ear length to notch,2
Colobus polykomos,pes length,2
Colobus polykomos,tail length,2
Colobus satanas,body length,1
Colomys goslingi,body mass,8
Colomys goslingi,tail length,2
Condylura cristata,body length,292
Condylura cristata,body mass,156
Condylura cristata,ear length to notch,16
Condylura cristata,pes length,244
Condylura cristata,tail length,270
Conepatus,body length,2
Conepatus,body mass,1
Conepatus,ear length to notch,1
Conepatus,pes length,1
Conepatus,tail length,2
Conepatus chinga,body length,7
Conepatus chinga,body mass,6
Conepatus chinga,ear length to notch,6
Conepatus chinga,pes length,6
Conepatus chinga,tail length,6
Conepatus humboldtii,body length,2
Conepatus humboldtii,body mass,1
Conepatus humboldtii,ear length to notch,2
Conepatus humboldtii,pes length,2
Conepatus humboldtii,tail length,2
Conepatus leuconotus,body length,37
Conepatus leuconotus,body mass,6
Conepatus leuconotus,ear length to notch,35
Conepatus leuconotus,pes length,37
Conepatus leuconotus,tail length,40
Conepatus mesoleucus,body length,26
Conepatus mesoleucus,ear length to notch,15
Conepatus mesoleucus,pes length,22
Conepatus mesoleucus,tail length,24
Conepatus semistriatus,body length,5
Conepatus semistriatus,ear length to notch,2
Conepatus semistriatus,pes length,3
Conepatus semistriatus,tail length,3
Conilurus penicillatus,body length,1
Conilurus penicillatus,body mass,2
Conilurus penicillatus,ear length to notch,1
Conilurus penicillatus,pes length,1
Conilurus penicillatus,tail length,1
Connochaetes,body length,2
Connochaetes,ear length to notch,1
Connochaetes,pes length,1
Connochaetes,tail length,1
Connochaetes (Lichtenstein,body length,1
Connochaetes gnou,body length,6
Connochaetes gnou,pes length,1
Connochaetes gnou,tail length,1
Connochaetes taurinus,body length,17
Connochaetes taurinus,body mass,2
Connochaetes taurinus,ear length to notch,3
Connochaetes taurinus,pes length,3
Connochaetes taurinus,tail length,2
Cormohipparion,breadth of the trochlea of talus,1
Cormohipparion,depth of the medial side of talus,1
Cormohipparion,length of the medial side of talus,1
Cormohipparion africanum,breadth of the trochlea of talus,4
Cormohipparion africanum,depth of the medial side of talus,4
Cormohipparion africanum,length of the medial side of talus,4
Cormohipparion sinapensis,breadth of the trochlea of talus,1
Cormohipparion sinapensis,depth of the medial side of talus,1
Cormohipparion sinapensis,length of the medial side of talus,1
Crateromys heaneyi,body length,1
Crateromys heaneyi,body mass,1
Crateromys heaneyi,ear length to notch,1
Crateromys heaneyi,pes length,1
Crateromys heaneyi,tail length,1
Cratogeomys,body length,34
Cratogeomys,body mass,23
Cratogeomys,ear length to notch,34
Cratogeomys,pes length,34
Cratogeomys,tail length,34
Cratogeomys castanops,body length,1061
Cratogeomys castanops,body mass,687
Cratogeomys castanops,ear length to notch,912
Cratogeomys castanops,pes length,1060
Cratogeomys castanops,tail length,1067
Cratogeomys castenops,body length,79
Cratogeomys castenops,ear length to notch,52
Cratogeomys castenops,pes length,80
Cratogeomys castenops,tail length,79
Cratogeomys fumosus,body length,29
Cratogeomys fumosus,body mass,3
Cratogeomys fumosus,ear length to notch,28
Cratogeomys fumosus,pes length,29
Cratogeomys fumosus,tail length,29
Cratogeomys goldmani,body length,41
Cratogeomys goldmani,body mass,41
Cratogeomys goldmani,ear length to notch,41
Cratogeomys goldmani,pes length,41
Cratogeomys goldmani,tail length,41
Cratogeomys gymnurus,body length,25
Cratogeomys gymnurus,body mass,1
Cratogeomys gymnurus,ear length to notch,25
Cratogeomys gymnurus,pes length,25
Cratogeomys gymnurus,tail length,25
Cratogeomys merriami,body length,13
Cratogeomys merriami,body mass,6
Cratogeomys merriami,ear length to notch,11
Cratogeomys merriami,pes length,13
Cratogeomys merriami,tail length,13
Cratogeomys tylorhinus,body length,16
Cratogeomys tylorhinus,body mass,3
Cratogeomys tylorhinus,ear length to notch,16
Cratogeomys tylorhinus,pes length,16
Cratogeomys tylorhinus,tail length,16
Cratogeomys zinseri,body length,3
Cratogeomys zinseri,ear length to notch,3
Cratogeomys zinseri,pes length,3
Cratogeomys zinseri,tail length,3
Cremohipparion antelopinum,breadth of the trochlea of talus,6
Cremohipparion antelopinum,depth of the medial side of talus,6
Cremohipparion antelopinum,length of the medial side of talus,6
Cremohipparion matthewi,breadth of the trochlea of talus,6
Cremohipparion matthewi,depth of the medial side of talus,6
Cremohipparion matthewi,length of the medial side of talus,6
Cremohipparion mediterraneum,breadth of the trochlea of talus,4
Cremohipparion mediterraneum,depth of the medial side of talus,4
Cremohipparion mediterraneum,length of the medial side of talus,4
Cremohipparion nikosi,breadth of the trochlea of talus,1
Cremohipparion nikosi,depth of the medial side of talus,1
Cremohipparion nikosi,length of the medial side of talus,1
Cremohipparion periafricanum,breadth of the trochlea of talus,1
Cremohipparion periafricanum,depth of the medial side of talus,1
Cremohipparion periafricanum,length of the medial side of talus,1
Cricetidae,body length,48
Cricetidae,body mass,25
Cricetidae,ear length to notch,19
Cricetidae,pes length,48
Cricetidae,tail length,48
Cricetodon meini,body length,1
Cricetomys,body length,1
Cricetomys ansorgei,body length,2
Cricetomys emini,body length,2
Cricetomys emini,ear length to notch,1
Cricetomys emini,pes length,1
Cricetomys emini,tail length,1
Cricetomys gambianus,body length,7
Cricetomys gambianus,body mass,8
Cricetomys gambianus,ear length to notch,8
Cricetomys gambianus,pes length,7
Cricetomys gambianus,tail length,8
Cricetulus,body length,40
Cricetulus,body mass,40
Cricetulus,ear length to notch,40
Cricetulus,pes length,41
Cricetulus,tail length,41
Cricetulus Milne-Edwards,body length,2
